wordID,docIDs,frequencies,hitlists
891,4;8;9;11;15;16,1;1;1;1;1;3,"3, 5;0, 1371;0, 522;0, 699;0, 656;0, 138|0, 257|0, 1199"
892,4;5;8;10;11;13;16,1;1;1;1;2;2;2,"0, 3;0, 568;0, 1106;0, 561;0, 988|0, 1574;0, 596|0, 611;0, 219|0, 906"
893,4,9,"0, 12|0, 118|0, 133|0, 222|0, 332|0, 395|0, 441|0, 449|0, 464"
894,4,10,"0, 13|0, 119|0, 134|0, 223|0, 333|0, 396|0, 442|0, 450|0, 464|0, 472"
895,4;19,2;1,"0, 16|0, 142;0, 2220"
896,4,2,"0, 21|0, 179"
897,4,6,"0, 25|0, 157|0, 170|0, 184|0, 243|0, 348"
898,4,1,"0, 27"
899,4;6;8,3;1;1,"0, 30|0, 190|0, 475;0, 971;0, 716"
900,4,2,"0, 31|0, 191"
901,4,1,"0, 38"
902,4;6,2;1,"0, 40|0, 51;0, 1314"
903,4;6;12;19,1;2;1;3,"0, 48;0, 684|0, 1177;0, 124;0, 599|0, 992|0, 1296"
904,4;13,1;1,"0, 49;0, 20"
905,4,1,"0, 53"
906,4;13,1;1,"0, 54;0, 584"
907,4;7;10;13;15;16,1;1;2;1;1;4,"0, 72;0, 1397;0, 739|0, 856;0, 846;0, 384;0, 216|0, 1270|0, 1272|0, 1547"
908,4;6;8;17;19,1;3;1;1;1,"0, 73;3, 4|0, 4|0, 897;0, 87;0, 44;0, 1248"
909,4,4,"0, 81|0, 210|0, 424|0, 432"
910,4,3,"0, 83|0, 212|0, 426"
911,4;10;12;13;19,1;1;1;2;1,"0, 85;0, 373;0, 0;0, 297|0, 414;0, 262"
912,4;9;11;19,1;1;1;1,"0, 94;0, 891;0, 733;0, 1509"
913,4,1,"0, 97"
914,4;9;15,1;3;4,"0, 104;0, 1177|0, 1193|0, 1200;0, 111|0, 266|0, 477|0, 588"
915,4,1,"0, 105"
916,4;6;11,1;1;1,"0, 123;0, 771;0, 1381"
917,4;6;11;13;14,1;1;1;2;1,"0, 131;0, 620;0, 1170;0, 38|0, 363;0, 310"
918,4;16,1;1,"0, 136;0, 769"
919,4,1,"0, 145"
920,4;9;18,2;1;1,"0, 160|0, 173;0, 469;0, 362"
921,4,1,"0, 161"
922,4,2,"0, 162|0, 175"
923,4,2,"0, 163|0, 176"
924,4;12,1;1,"0, 180;0, 97"
925,4,1,"0, 181"
926,4;12,1;1,"0, 195;0, 566"
927,4,4,"0, 208|0, 232|0, 344|0, 390"
928,4;10;12;13,1;1;1;1,"0, 251;0, 978;0, 48;0, 819"
929,4,4,"0, 258|0, 269|0, 296|0, 354"
930,4;8;9;11;13;16;19,2;1;1;3;1;1;1,"0, 265|0, 357;0, 554;0, 1003;0, 127|0, 598|0, 1414;0, 744;0, 105;0, 240"
931,4;5;11;16;19,1;1;1;5;1,"0, 278;0, 551;0, 1314;0, 132|0, 155|0, 168|0, 434|0, 946;0, 2248"
932,4;6;14,1;1;2,"0, 285;0, 637;0, 55|0, 285"
933,4;9;11;19,2;3;1;3,"0, 292|0, 413;0, 414|0, 528|0, 930;0, 1463;0, 332|0, 633|0, 2144"
934,4,1,"0, 306"
935,4,1,"0, 323"
936,4,1,"0, 339"
937,4;8,1;1,"0, 368;0, 112"
938,4;5;8;9;10;11,1;1;1;1;1;2,"0, 373;0, 747;0, 84;0, 578;0, 698;0, 476|0, 1138"
939,4;7;8,1;4;1,"0, 381;0, 90|0, 651|0, 676|0, 715;0, 305"
940,4;6;7;10;14;15;16;18;19,1;1;4;2;2;4;4;1;5,"0, 386;0, 238;0, 319|0, 397|0, 487|0, 551;0, 66|0, 427;0, 163|0, 595;0, 65|0, 469|0, 487|0, 651;0, 364|0, 511|0, 1066|0, 1080;0, 445;0, 1148|0, 1169|0, 1938|0, 1946|0, 1964"
941,4;8;9;10;15;19,1;1;1;1;2;2,"0, 387;0, 336;0, 723;0, 687;0, 277|0, 464;0, 354|0, 2297"
942,4;7;15,1;3;1,"0, 393;0, 447|0, 934|0, 993;0, 363"
943,4;5;6;7;13;16,1;1;1;1;2;2,"0, 400;0, 126;0, 246;0, 944;0, 543|0, 1195;0, 41|0, 963"
944,4,1,"0, 406"
945,4,1,"0, 431"
946,4,1,"0, 434"
947,4;11,1;1,"0, 438;0, 14"
948,4,2,"0, 445|0, 453"
949,4,1,"0, 457"
950,4;10;11;15;18;19,1;1;1;1;1;2,"0, 460;0, 632;0, 1254;0, 92;0, 41;0, 773|0, 1913"
951,4,1,"0, 461"
952,4,1,"0, 464"
953,4,1,"0, 464"
954,4,1,"0, 466"
955,4,1,"0, 470"
956,4;5;6;7;10;11;13;19,1;1;3;1;1;1;2;2,"0, 479;0, 708;0, 35|0, 151|0, 1499;0, 922;0, 924;0, 980;0, 880|0, 1145;0, 514|0, 2173"
957,4,1,"1, 1"
958,4,1,"1, 2"
959,5,4,"3, 0|0, 0|0, 202|0, 599"
960,5,1,"0, 16"
961,5;6;8;10;11;15;16,2;3;4;1;2;5;2,"0, 17|0, 962;0, 752|0, 974|0, 1458;0, 299|0, 346|0, 520|0, 773;0, 1054;0, 1111|0, 1634;0, 67|0, 156|0, 200|0, 231|0, 281;0, 342|0, 1143"
962,5;6;11;13,1;3;3;3,"0, 30;0, 860|0, 951|0, 963;0, 15|0, 488|0, 1258;0, 5|0, 330|0, 428"
963,5,1,"0, 32"
964,5,1,"0, 33"
965,5;7,1;1,"0, 39;0, 672"
966,5,1,"0, 46"
967,5;9,1;1,"0, 50;0, 1119"
968,5,1,"0, 53"
969,5;12,2;3,"0, 56|0, 76;0, 202|0, 276|0, 326"
970,5;9;13;17,1;3;2;8,"0, 62;0, 1032|0, 1109|0, 1260;0, 364|0, 652;0, 22|0, 82|0, 91|0, 96|0, 163|0, 177|2, 5|2, 10"
971,5;9;11,1;1;1,"0, 63;0, 936;0, 1263"
972,5,1,"0, 70"
973,5,1,"0, 73"
974,5;7;16;17,1;2;1;1,"0, 75;0, 462|0, 1007;0, 1106;0, 25"
975,5,3,"0, 79|0, 132|0, 402"
976,5;9,4;1,"0, 80|0, 133|0, 343|0, 403;0, 1089"
977,5;9,4;1,"0, 81|0, 134|0, 344|0, 404;0, 1090"
978,5;7,1;1,"0, 84;0, 727"
979,5;19,1;1,"0, 90;0, 1640"
980,5,1,"0, 98"
981,5,1,"0, 128"
982,5,2,"0, 141|0, 244"
983,5,2,"0, 153|0, 175"
984,5,1,"0, 160"
985,5;7;15,1;1;2,"0, 162;0, 686;0, 371|0, 542"
986,5,1,"0, 164"
987,5;16,1;2,"0, 181;0, 269|0, 1228"
988,5;7;12;13;14;18,1;2;1;2;1;2,"0, 182;0, 370|0, 731;0, 181;0, 83|0, 835;0, 533;0, 102|0, 303"
989,5;18,1;1,"0, 183;2, 1"
990,5,2,"0, 186|0, 188"
991,5;12,1;1,"0, 186;0, 381"
992,5;7,1;1,"0, 188;0, 588"
993,5;14;19,1;1;1,"0, 191;0, 715;0, 79"
994,5;6;8;9,1;1;2;1,"0, 216;0, 1140;0, 92|0, 980;0, 228"
995,5;10;11;18,2;1;1;1,"0, 224|0, 231;0, 466;0, 74;0, 600"
996,5;9,1;2,"0, 252;0, 390|0, 466"
997,5,1,"0, 263"
998,5,2,"0, 264|0, 364"
999,5;7;13;19,1;1;1;1,"0, 266;0, 430;0, 37;0, 929"
